(672, 25676)
(639, 25670)
(604, 25650)
(468, 25635)
(656, 25600)
(716, 25586)
(426, 25560)
(596, 25551)
(698, 25500)
(428, 25479)
(459, 25465)
(429, 25457)
(673, 25424)
(731, 25416)
(242, 25402)
(623, 25339)
(715, 25325)
(670, 25312)
(460, 25311)
(605, 25305)
(703, 25279)
(671, 25265)
(610, 25248)
(473, 25210)
(624, 25196)
(660, 25179)
(730, 25179)
(634, 25177)
(661, 25171)
(520, 25139)
(675, 25131)
(638, 25092)
(579, 25082)
(637, 25077)
(717, 25060)
(427, 25041)
(714, 25036)
(635, 25034)
(744, 25034)
(590, 25003)
(745, 25002)
(577, 24979)
(690, 24945)
(683, 24922)
(373, 24918)
(759, 24894)
(757, 24843)
(201, 24836)
(647, 24825)
(547, 24821)
(483, 24811)
(536, 24806)
(490, 24772)
(580, 24767)
(743, 24765)
(704, 24763)
(655, 24761)
(425, 24754)
(729, 24752)
(576, 24747)
(758, 24740)
(591, 24738)
(565, 24733)
(509, 24728)
(636, 24688)
(718, 24682)
(533, 24649)
(452, 24636)
(607, 24615)
(654, 24605)
(494, 24591)
(622, 24576)
(760, 24576)
(669, 24544)
(713, 24529)
(413, 24528)
(732, 24514)
(697, 24505)
(563, 24486)
(243, 24469)
(746, 24468)
(712, 24450)
(621, 24449)
(566, 24435)
(508, 24434)
(593, 24424)
(668, 24389)
(620, 24388)
(728, 24368)
(519, 24359)
(682, 24343)
(676, 24342)
(469, 24341)
(387, 24273)
(727, 24272)
(552, 24256)
(551, 24249)
(742, 24218)
(648, 24197)
(534, 24185)
(272, 24154)
(662, 24154)
(653, 24144)
(756, 24143)
(733, 24055)
(652, 24052)
(608, 24049)
(606, 24029)
(696, 23996)
(761, 23988)
(711, 23953)
(747, 23930)
(564, 23912)
(691, 23894)
(741, 23878)
(401, 23848)
(705, 23848)
(692, 23846)
(650, 23819)
(774, 23813)
(521, 23802)
(681, 23792)
(667, 23779)
(666, 23773)
(506, 23762)
(719, 23760)
(694, 23755)
(535, 23707)
(726, 23693)
(651, 23687)
(397, 23658)
(710, 23618)
(549, 23616)
(562, 23602)
(680, 23553)
(772, 23549)
(343, 23511)
(548, 23494)
(663, 23494)
(594, 23487)
(284, 23473)
(695, 23472)
(771, 23455)
(476, 23447)
(649, 23447)
(740, 23424)
(445, 23399)
(775, 23384)
(480, 23378)
(678, 23375)
(734, 23358)
(505, 23355)
(342, 23332)
(415, 23316)
(773, 23296)
(495, 23295)
(708, 23294)
(720, 23234)
(664, 23221)
(706, 23209)
(475, 23195)
(592, 23187)
(383, 23178)
(359, 23163)
(693, 23161)
(748, 23150)
(677, 23126)
(578, 23122)
(770, 23102)
(753, 23061)
(430, 23052)
(417, 23046)
(707, 23046)
(762, 23043)
(787, 23032)
(492, 23028)
(755, 23021)
(466, 23014)
(709, 23004)
(679, 22995)
(439, 22991)
(240, 22962)
(769, 22952)
(453, 22938)
(550, 22917)
(724, 22907)
(739, 22892)
(446, 22884)
(411, 22876)
(665, 22863)
(725, 22854)
(754, 22846)
(389, 22829)
(735, 22799)
(752, 22757)
(788, 22749)
(372, 22736)
(288, 22689)
(786, 22617)
(776, 22616)
(763, 22518)
(785, 22510)
(736, 22459)
(312, 22452)
(768, 22449)
(738, 22444)
(461, 22443)
(438, 22364)
(723, 22344)
(789, 22301)
(777, 22290)
(802, 22285)
(767, 22280)
(750, 22269)
(507, 22238)
(721, 22235)
(737, 22218)
(414, 22200)
(784, 22200)
(215, 22196)
(765, 22190)
(412, 22150)
(751, 22135)
(481, 22120)
(766, 22108)
(801, 22093)
(749, 22092)
(764, 22039)
(722, 22033)
(228, 22010)
(398, 21974)
(424, 21959)
(493, 21899)
(431, 21859)
(803, 21823)
(779, 21816)
(817, 21811)
(816, 21776)
(416, 21760)
(491, 21708)
(800, 21674)
(783, 21669)
(815, 21618)
(781, 21580)
(782, 21549)
(462, 21532)
(799, 21506)
(778, 21483)
(478, 21477)
(780, 21467)
(845, 21460)
(790, 21458)
(327, 21448)
(831, 21446)
(829, 21437)
(375, 21398)
(791, 21384)
(798, 21380)
(356, 21333)
(795, 21302)
(467, 21255)
(797, 21230)
(451, 21222)
(213, 21218)
(804, 21203)
(830, 21172)
(796, 21154)
(844, 21137)
(400, 21124)
(828, 21123)
(423, 21104)
(846, 21094)
(358, 20997)
(813, 20969)
(814, 20967)
(860, 20925)
(818, 20870)
(832, 20795)
(276, 20762)
(843, 20749)
(805, 20746)
(827, 20687)
(298, 20655)
(810, 20653)
(847, 20603)
(447, 20597)
(809, 20581)
(833, 20581)
(792, 20580)
(811, 20576)
(477, 20552)
(859, 20548)
(314, 20528)
(409, 20511)
(842, 20467)
(812, 20458)
(857, 20443)
(858, 20433)
(819, 20422)
(793, 20382)
(806, 20382)
(794, 20356)
(849, 20352)
(856, 20339)
(861, 20303)
(339, 20281)
(848, 20269)
(329, 20260)
(448, 20192)
(807, 20186)
(395, 20130)
(841, 20120)
(479, 20090)
(432, 20046)
(874, 20027)
(862, 20000)
(403, 19998)
(353, 19978)
(826, 19954)
(840, 19949)
(808, 19926)
(873, 19922)
(820, 19916)
(834, 19902)
(855, 19892)
(450, 19856)
(839, 19812)
(381, 19783)
(854, 19656)
(825, 19637)
(872, 19591)
(821, 19572)
(835, 19556)
(824, 19545)
(229, 19525)
(822, 19511)
(875, 19508)
(838, 19470)
(300, 19438)
(836, 19436)
(437, 19414)
(837, 19392)
(464, 19379)
(410, 19364)
(345, 19355)
(823, 19355)
(436, 19335)
(853, 19318)
(311, 19311)
(871, 19296)
(261, 19263)
(388, 19260)
(863, 19200)
(850, 19084)
(876, 19078)
(887, 19078)
(886, 19075)
(463, 19028)
(386, 19014)
(888, 18999)
(852, 18976)
(851, 18939)
(870, 18921)
(313, 18884)
(391, 18825)
(374, 18824)
(864, 18816)
(867, 18796)
(433, 18788)
(866, 18770)
(245, 18692)
(885, 18692)
(865, 18669)
(402, 18667)
(869, 18651)
(877, 18606)
(880, 18598)
(868, 18586)
(889, 18549)
(902, 18546)
(326, 18526)
(370, 18522)
(328, 18475)
(879, 18433)
(465, 18425)
(878, 18424)
(890, 18418)
(903, 18396)
(435, 18388)
(881, 18312)
(901, 18260)
(396, 18232)
(340, 18194)
(884, 18191)
(915, 18166)
(900, 18156)
(286, 18117)
(904, 18115)
(899, 18082)
(390, 18053)
(916, 18047)
(891, 18027)
(882, 18021)
(883, 17977)
(449, 17971)
(914, 17924)
(422, 17922)
(384, 17785)
(405, 17759)
(419, 17748)
(367, 17726)
(917, 17706)
(929, 17705)
(418, 17688)
(892, 17631)
(897, 17619)
(898, 17603)
(249, 17598)
(315, 17585)
(344, 17500)
(905, 17500)
(407, 17458)
(918, 17444)
(913, 17396)
(930, 17392)
(931, 17379)
(928, 17378)
(895, 17367)
(912, 17361)
(932, 17294)
(896, 17247)
(919, 17238)
(893, 17235)
(330, 17234)
(946, 17206)
(894, 17193)
(924, 17192)
(911, 17183)
(933, 17178)
(360, 17176)
(945, 17176)
(910, 17174)
(909, 17164)
(943, 17135)
(920, 17114)
(944, 17104)
(908, 17028)
(325, 16999)
(906, 16964)
(421, 16924)
(260, 16923)
(947, 16889)
(907, 16862)
(408, 16820)
(262, 16800)
(935, 16800)
(927, 16790)
(934, 16761)
(434, 16742)
(942, 16741)
(299, 16725)
(925, 16651)
(923, 16614)
(926, 16605)
(958, 16545)
(921, 16488)
(959, 16464)
(957, 16414)
(235, 16391)
(361, 16389)
(354, 16383)
(270, 16344)
(922, 16323)
(941, 16309)
(948, 16236)
(960, 16230)
(382, 16197)
(939, 16195)
(936, 16191)
(940, 16188)
(404, 16170)
(938, 16158)
(937, 16119)
(951, 16096)
(310, 16069)
(961, 16050)
(974, 16041)
(376, 16010)
(949, 15988)
(950, 15928)
(246, 15916)
(972, 15895)
(393, 15842)
(973, 15822)
(975, 15804)
(956, 15800)
(952, 15726)
(976, 15674)
(955, 15630)
(962, 15615)
(954, 15614)
(953, 15572)
(971, 15554)
(969, 15510)
(963, 15501)
(331, 15495)
(987, 15467)
(970, 15430)
(283, 15427)
(977, 15391)
(368, 15381)
(986, 15362)
(988, 15310)
(964, 15299)
(966, 15290)
(965, 15231)
(346, 15228)
(968, 15198)
(978, 15115)
(967, 15101)
(301, 15066)
(285, 15025)
(989, 15024)
(231, 15015)
(985, 14969)
(420, 14964)
(984, 14913)
(296, 14849)
(394, 14836)
(316, 14791)
(983, 14708)
(980, 14704)
(990, 14679)
(979, 14661)
(217, 14632)
(981, 14598)
(1002, 14567)
(347, 14566)
(230, 14554)
(982, 14505)
(379, 14418)
(991, 14409)
(992, 14405)
(993, 14374)
(1000, 14333)
(338, 14305)
(392, 14291)
(377, 14274)
(1001, 14265)
(1003, 14095)
(1004, 14082)
(406, 14025)
(996, 13983)
(997, 13951)
(259, 13949)
(994, 13937)
(995, 13904)
(999, 13888)
(365, 13812)
(1005, 13780)
(1017, 13763)
(998, 13752)
(380, 13731)
(294, 13701)
(297, 13699)
(332, 13666)
(282, 13633)
(1015, 13623)
(251, 13613)
(1016, 13611)
(1014, 13607)
(233, 13576)
(1018, 13557)
(1013, 13549)
(1012, 13442)
(304, 13427)
(277, 13356)
(1009, 13343)
(1030, 13342)
(1029, 13295)
(1010, 13289)
(212, 13273)
(1006, 13263)
(211, 13260)
(225, 13248)
(268, 13232)
(216, 13227)
(1011, 13179)
(1008, 13145)
(1019, 13129)
(1032, 13064)
(1033, 13019)
(303, 12994)
(1031, 12992)
(275, 12977)
(1007, 12962)
(1028, 12953)
(363, 12917)
(324, 12880)
(1043, 12833)
(257, 12802)
(1046, 12801)
(351, 12798)
(1021, 12788)
(348, 12787)
(1022, 12733)
(1045, 12708)
(1027, 12706)
(1047, 12706)
(1034, 12673)
(1044, 12632)
(1024, 12619)
(362, 12601)
(1048, 12576)
(274, 12551)
(1060, 12506)
(1020, 12486)
(1058, 12483)
(1023, 12464)
(1025, 12462)
(1026, 12404)
(1042, 12401)
(1049, 12400)
(1035, 12387)
(254, 12369)
(1059, 12307)
(1038, 12285)
(1061, 12264)
(366, 12232)
(1036, 12205)
(1037, 12199)
(1054, 12153)
(1053, 12131)
(1057, 12125)
(1041, 12111)
(1050, 12088)
(1040, 12043)
(1056, 12031)
(1062, 11997)
(1039, 11945)
(1055, 11882)
(1071, 11867)
(1072, 11861)
(1051, 11786)
(1073, 11774)
(1052, 11739)
(1066, 11690)
(333, 11674)
(323, 11670)
(234, 11662)
(1064, 11585)
(1070, 11566)
(1076, 11539)
(1090, 11520)
(1075, 11518)
(1074, 11493)
(364, 11469)
(1089, 11467)
(1063, 11416)
(1067, 11408)
(1065, 11393)
(337, 11381)
(175, 11376)
(241, 11364)
(1091, 11363)
(1069, 11357)
(1080, 11330)
(1079, 11323)
(289, 11265)
(1077, 11255)
(1078, 11223)
(1088, 11223)
(1087, 11216)
(1068, 11212)
(1085, 11212)
(302, 11198)
(1082, 11198)
(1086, 11159)
(1084, 11157)
(322, 11144)
(256, 11089)
(1092, 11066)
(1083, 11064)
(1102, 11044)
(1081, 11029)
(352, 11001)
(1101, 10947)
(295, 10911)
(1103, 10882)
(1099, 10876)
(1093, 10813)
(1094, 10781)
(378, 10746)
(1100, 10732)
(271, 10630)
(1095, 10597)
(1098, 10584)
(1097, 10553)
(349, 10535)
(1105, 10526)
(1104, 10486)
(1096, 10423)
(1107, 10417)
(1115, 10374)
(1114, 10372)
(1117, 10350)
(1108, 10333)
(1106, 10331)
(1113, 10301)
(318, 10297)
(1116, 10257)
(1109, 10201)
(1111, 10200)
(1110, 10176)
(1118, 10150)
(1112, 10071)
(1120, 10026)
(1119, 10015)
(1130, 9988)
(1121, 9910)
(269, 9880)
(1128, 9868)
(350, 9836)
(1129, 9823)
(266, 9814)
(1127, 9801)
(1131, 9733)
(214, 9719)
(1124, 9718)
(317, 9714)
(1132, 9658)
(247, 9629)
(1126, 9628)
(1133, 9625)
(1122, 9623)
(334, 9602)
(1125, 9576)
(1134, 9574)
(1123, 9548)
(1142, 9458)
(255, 9447)
(1143, 9444)
(1144, 9439)
(1145, 9413)
(287, 9274)
(1135, 9256)
(252, 9254)
(1146, 9253)
(1160, 9228)
(267, 9217)
(1141, 9192)
(290, 9163)
(1140, 9132)
(1136, 9124)
(1139, 9122)
(1147, 9108)
(1148, 9091)
(1151, 9073)
(1159, 9031)
(1138, 9026)
(1137, 9024)
(1158, 9013)
(1161, 8980)
(1162, 8936)
(1152, 8912)
(1156, 8890)
(1155, 8885)
(221, 8875)
(1150, 8846)
(1149, 8806)
(1174, 8788)
(1157, 8782)
(1163, 8737)
(1175, 8666)
(263, 8632)
(281, 8608)
(1153, 8585)
(308, 8582)
(1154, 8547)
(1164, 8537)
(1173, 8530)
(1167, 8498)
(1165, 8480)
(1170, 8432)
(1177, 8400)
(1176, 8365)
(1186, 8357)
(1168, 8353)
(1178, 8347)
(248, 8344)
(1179, 8344)
(239, 8343)
(1169, 8332)
(209, 8329)
(1166, 8329)
(1185, 8328)
(219, 8324)
(309, 8304)
(1172, 8266)
(1187, 8263)
(1171, 8262)
(273, 8259)
(335, 8251)
(1188, 8205)
(1189, 8166)
(223, 8127)
(1190, 8107)
(1181, 8092)
(1180, 8090)
(1182, 8084)
(1192, 8058)
(1184, 8032)
(1191, 8013)
(1198, 7937)
(1195, 7894)
(1197, 7889)
(1183, 7867)
(1196, 7859)
(278, 7839)
(1193, 7798)
(1199, 7796)
(292, 7754)
(1194, 7689)
(280, 7643)
(319, 7480)
(305, 7290)
(200, 7010)
(232, 6918)
(306, 6892)
(320, 6781)
(336, 6772)
(321, 6734)
(1200, 6689)
(218, 6567)
(204, 6520)
(237, 6446)
(253, 6426)
(293, 6085)
(1203, 5891)
(1202, 5881)
(1204, 5873)
(279, 5845)
(1201, 5827)
(1205, 5799)
(1206, 5759)
(265, 5668)
(1210, 5549)
(1209, 5543)
(207, 5529)
(1207, 5517)
(1216, 5503)
(307, 5502)
(1219, 5502)
(1208, 5496)
(1213, 5489)
(1218, 5459)
(1215, 5444)
(1221, 5432)
(1220, 5420)
(1217, 5411)
(1214, 5404)
(1212, 5381)
(1211, 5374)
(199, 5294)
(1222, 5291)
(1229, 5282)
(203, 5275)
(1225, 5230)
(1227, 5203)
(1226, 5186)
(1230, 5173)
(1223, 5161)
(1231, 5135)
(1224, 5120)
(1228, 5107)
(1232, 5099)
(1245, 5093)
(1234, 5063)
(1244, 5058)
(1233, 5027)
(1235, 5002)
(1239, 4998)
(1246, 4993)
(1241, 4986)
(1240, 4979)
(185, 4952)
(1248, 4941)
(1243, 4934)
(1238, 4933)
(1237, 4926)
(1236, 4900)
(1242, 4819)
(1247, 4817)
(1254, 4811)
(1256, 4780)
(1259, 4778)
(1249, 4773)
(1258, 4771)
(250, 4770)
(1255, 4740)
(1250, 4716)
(1253, 4710)
(1257, 4706)
(1260, 4692)
(224, 4672)
(1251, 4661)
(1261, 4628)
(1252, 4614)
(238, 4585)
(1262, 4576)
(1263, 4530)
(1274, 4523)
(1269, 4496)
(1266, 4487)
(1272, 4486)
(1273, 4482)
(1275, 4476)
(1265, 4458)
(1267, 4455)
(1278, 4450)
(1276, 4438)
(1268, 4437)
(1271, 4426)
(1270, 4416)
(1279, 4416)
(1292, 4416)
(1277, 4403)
(1264, 4392)
(202, 4389)
(1290, 4365)
(1280, 4361)
(1287, 4323)
(1284, 4305)
(1286, 4290)
(1288, 4284)
(1285, 4282)
(1294, 4276)
(1289, 4267)
(1293, 4247)
(1283, 4212)
(1291, 4201)
(1281, 4185)
(1282, 4177)
(1306, 4157)
(1305, 4153)
(1300, 4108)
(1298, 4097)
(187, 4087)
(1297, 4087)
(1299, 4086)
(1302, 4082)
(1304, 4073)
(1303, 4070)
(1301, 4067)
(1295, 4063)
(1315, 4058)
(1307, 4004)
(1296, 3988)
(1317, 3979)
(1314, 3956)
(1316, 3953)
(1313, 3941)
(1322, 3924)
(1308, 3876)
(1311, 3858)
(291, 3856)
(1321, 3853)
(1323, 3845)
(1309, 3817)
(1312, 3812)
(1320, 3803)
(1334, 3778)
(1319, 3773)
(1324, 3761)
(1332, 3742)
(1318, 3738)
(1310, 3733)
(1326, 3697)
(1325, 3689)
(1333, 3665)
(1344, 3661)
(1340, 3654)
(1327, 3653)
(1330, 3645)
(1328, 3641)
(1331, 3601)
(1343, 3594)
(264, 3586)
(1336, 3582)
(1335, 3564)
(222, 3563)
(1329, 3554)
(1345, 3553)
(1348, 3549)
(1341, 3545)
(1361, 3524)
(1346, 3519)
(1347, 3499)
(1349, 3497)
(1337, 3496)
(1339, 3478)
(1350, 3435)
(1342, 3433)
(1338, 3427)
(1354, 3427)
(1362, 3426)
(1355, 3384)
(1358, 3381)
(1360, 3362)
(1353, 3353)
(1357, 3352)
(1364, 3350)
(1374, 3332)
(1363, 3323)
(1377, 3322)
(1359, 3313)
(1376, 3311)
(1351, 3310)
(197, 3306)
(1352, 3299)
(1356, 3299)
(1367, 3264)
(1375, 3262)
(1373, 3255)
(1365, 3248)
(1369, 3234)
(1370, 3223)
(1378, 3199)
(1366, 3196)
(1372, 3192)
(1371, 3179)
(1368, 3160)
(1379, 3151)
(1383, 3145)
(183, 3125)
(1382, 3120)
(1388, 3108)
(1389, 3103)
(1390, 3098)
(1401, 3062)
(1394, 3049)
(1392, 3046)
(1384, 3037)
(1381, 3027)
(1391, 3026)
(1386, 3011)
(1387, 3009)
(1380, 3004)
(1393, 3003)
(1402, 2965)
(1400, 2935)
(1398, 2924)
(1395, 2908)
(1385, 2902)
(1399, 2900)
(205, 2880)
(1403, 2880)
(1405, 2874)
(1406, 2869)
(1396, 2846)
(1397, 2828)
(1409, 2824)
(1419, 2818)
(1404, 2784)
(1414, 2782)
(1413, 2770)
(1410, 2766)
(1417, 2763)
(1421, 2735)
(1408, 2729)
(1412, 2726)
(1411, 2719)
(1420, 2717)
(1407, 2710)
(1418, 2700)
(236, 2697)
(1416, 2695)
(1422, 2680)
(1415, 2669)
(1428, 2664)
(1423, 2654)
(1427, 2623)
(1426, 2615)
(1424, 2614)
(1430, 2605)
(1431, 2600)
(208, 2598)
(1429, 2588)
(1439, 2572)
(1435, 2559)
(1433, 2558)
(1434, 2553)
(1447, 2553)
(1443, 2551)
(1442, 2535)
(1432, 2532)
(1441, 2531)
(1425, 2513)
(1438, 2507)
(1437, 2505)
(1436, 2500)
(1440, 2493)
(1448, 2479)
(1449, 2471)
(1446, 2460)
(1445, 2458)
(1450, 2416)
(1472, 2411)
(1444, 2410)
(1465, 2405)
(1454, 2393)
(210, 2391)
(1453, 2390)
(1457, 2376)
(1451, 2367)
(1456, 2365)
(1464, 2360)
(1452, 2353)
(186, 2339)
(1471, 2333)
(1459, 2323)
(1455, 2321)
(1458, 2316)
(1460, 2316)
(1463, 2303)
(1461, 2296)
(1462, 2291)
(1468, 2266)
(1474, 2264)
(1470, 2262)
(1473, 2238)
(1466, 2235)
(1477, 2232)
(1476, 2215)
(1467, 2214)
(1488, 2214)
(1482, 2213)
(1469, 2212)
(1475, 2209)
(220, 2199)
(173, 2195)
(1483, 2195)
(1489, 2193)
(1478, 2164)
(1490, 2154)
(1480, 2142)
(1479, 2140)
(1481, 2134)
(1504, 2116)
(1505, 2116)
(1487, 2111)
(1496, 2106)
(1492, 2100)
(1484, 2095)
(1499, 2092)
(1497, 2091)
(1491, 2088)
(1506, 2078)
(1500, 2072)
(1485, 2071)
(1486, 2070)
(1498, 2066)
(1493, 2038)
(1503, 2034)
(1501, 2022)
(1495, 2018)
(1507, 2007)
(1502, 1992)
(1508, 1991)
(1494, 1984)
(1509, 1979)
(1520, 1976)
(1516, 1971)
(1514, 1944)
(1518, 1940)
(1513, 1939)
(1517, 1935)
(1511, 1925)
(1524, 1924)
(1521, 1899)
(1523, 1899)
(1522, 1895)
(1519, 1892)
(1512, 1891)
(1515, 1884)
(1510, 1872)
(171, 1870)
(1528, 1851)
(1546, 1849)
(1529, 1842)
(1530, 1829)
(1543, 1829)
(1545, 1822)
(1531, 1821)
(1547, 1815)
(1526, 1814)
(1540, 1811)
(1533, 1808)
(1544, 1806)
(1532, 1802)
(1525, 1801)
(1538, 1798)
(1542, 1794)
(1527, 1782)
(1534, 1775)
(1541, 1751)
(1537, 1749)
(1548, 1749)
(1536, 1743)
(1539, 1742)
(169, 1726)
(195, 1709)
(1535, 1707)
(1557, 1701)
(1549, 1697)
(1552, 1679)
(1563, 1674)
(1561, 1672)
(1556, 1666)
(1562, 1659)
(1554, 1647)
(1560, 1644)
(1564, 1643)
(1553, 1639)
(1558, 1636)
(1571, 1636)
(1559, 1633)
(1574, 1629)
(1551, 1622)
(1568, 1621)
(1555, 1614)
(1550, 1610)
(1575, 1608)
(1565, 1605)
(1570, 1605)
(1572, 1598)
(1566, 1579)
(1567, 1579)
(1569, 1574)
(1573, 1565)
(1579, 1553)
(1580, 1542)
(1581, 1528)
(1591, 1522)
(1589, 1514)
(1582, 1509)
(1576, 1508)
(1584, 1505)
(157, 1500)
(1578, 1499)
(1588, 1497)
(1585, 1493)
(1577, 1484)
(1587, 1481)
(1586, 1473)
(1602, 1470)
(1601, 1464)
(1604, 1463)
(1594, 1445)
(1603, 1442)
(1614, 1431)
(1592, 1429)
(1593, 1429)
(1583, 1427)
(1599, 1424)
(1590, 1422)
(1600, 1413)
(1595, 1408)
(1596, 1401)
(1611, 1400)
(1607, 1397)
(1620, 1388)
(1612, 1386)
(1619, 1385)
(1598, 1383)
(1617, 1379)
(1613, 1378)
(1609, 1371)
(1621, 1365)
(1597, 1363)
(1618, 1363)
(1610, 1346)
(1606, 1334)
(1628, 1329)
(1605, 1327)
(1630, 1327)
(1608, 1326)
(1615, 1322)
(1623, 1319)
(1624, 1319)
(1625, 1307)
(1616, 1297)
(1622, 1292)
(1631, 1281)
(1627, 1272)
(1635, 1268)
(1633, 1263)
(1634, 1261)
(1647, 1251)
(1626, 1246)
(1629, 1244)
(1636, 1237)
(1639, 1236)
(1650, 1234)
(1651, 1234)
(1637, 1231)
(1648, 1224)
(1646, 1222)
(1652, 1222)
(1632, 1218)
(1641, 1216)
(158, 1214)
(1640, 1212)
(1638, 1210)
(1649, 1197)
(159, 1193)
(1655, 1179)
(1643, 1177)
(1654, 1174)
(1644, 1173)
(1645, 1172)
(1657, 1172)
(1642, 1169)
(1659, 1156)
(1653, 1155)
(1656, 1155)
(1658, 1149)
(1674, 1142)
(1678, 1135)
(1673, 1133)
(1671, 1117)
(1660, 1115)
(1676, 1114)
(1666, 1113)
(1675, 1113)
(1661, 1112)
(1665, 1110)
(1667, 1109)
(1670, 1109)
(1664, 1106)
(1663, 1103)
(1677, 1102)
(1681, 1090)
(1689, 1081)
(1662, 1078)
(1690, 1067)
(1672, 1063)
(1679, 1056)
(1680, 1050)
(1669, 1048)
(1687, 1040)
(1686, 1032)
(1688, 1032)
(1682, 1027)
(1691, 1026)
(1668, 1024)
(1683, 1024)
(198, 1020)
(1696, 1012)
(1695, 1011)
(1692, 994)
(1701, 994)
(1715, 992)
(1685, 988)
(1700, 984)
(1684, 982)
(1703, 961)
(1706, 957)
(1697, 955)
(1699, 951)
(1705, 951)
(1698, 949)
(1713, 949)
(1716, 949)
(1694, 948)
(1693, 946)
(1702, 945)
(1727, 942)
(1711, 941)
(1712, 938)
(1704, 937)
(1746, 928)
(1717, 922)
(1725, 922)
(1728, 922)
(1744, 916)
(1714, 913)
(1709, 911)
(1745, 910)
(1710, 906)
(1743, 899)
(1726, 897)
(1708, 895)
(1731, 895)
(1718, 893)
(181, 890)
(1730, 890)
(1729, 889)
(1732, 889)
(1721, 888)
(1707, 884)
(1735, 883)
(1719, 873)
(1747, 863)
(1723, 860)
(1748, 856)
(1720, 854)
(1722, 852)
(1733, 852)
(1734, 852)
(1736, 848)
(1724, 846)
(1738, 833)
(1737, 822)
(1742, 822)
(1749, 818)
(1740, 815)
(1739, 814)
(1752, 813)
(1750, 811)
(1754, 805)
(1755, 804)
(1741, 798)
(1751, 793)
(191, 790)
(1765, 790)
(206, 786)
(1760, 784)
(1766, 783)
(1753, 782)
(1762, 780)
(1764, 777)
(1775, 773)
(1763, 772)
(1771, 769)
(1756, 766)
(1768, 766)
(1767, 761)
(1769, 761)
(1777, 757)
(1772, 756)
(1774, 747)
(1761, 746)
(1770, 745)
(1792, 745)
(1776, 744)
(1757, 737)
(1759, 733)
(1779, 730)
(1773, 727)
(1780, 727)
(189, 722)
(1781, 719)
(178, 713)
(1782, 709)
(1758, 705)
(1791, 700)
(1793, 700)
(1787, 699)
(1783, 697)
(1778, 695)
(1798, 688)
(1800, 688)
(1784, 681)
(1794, 678)
(1799, 677)
(1788, 675)
(1801, 672)
(1789, 670)
(196, 669)
(1785, 668)
(1790, 665)
(1803, 662)
(1786, 661)
(1796, 661)
(1812, 659)
(1814, 658)
(155, 657)
(1811, 653)
(1807, 647)
(1813, 646)
(1818, 646)
(1816, 645)
(1832, 643)
(1805, 640)
(1817, 640)
(1810, 639)
(176, 637)
(1819, 636)
(1797, 633)
(1815, 629)
(1795, 627)
(1804, 627)
(1809, 626)
(1802, 625)
(1820, 624)
(1806, 623)
(1833, 622)
(1830, 614)
(1843, 606)
(1831, 605)
(170, 603)
(1844, 600)
(1808, 599)
(166, 594)
(1821, 593)
(1828, 592)
(1829, 588)
(188, 582)
(1823, 582)
(1845, 577)
(1836, 572)
(1837, 572)
(1824, 570)
(1826, 567)
(1822, 563)
(1834, 560)
(1853, 558)
